email,ticket_id,issue_type,satisfaction_rating
user_9db07d9d@gmail.com,TKT-013929,Late Delivery,5
user_a653a5d5@gmail.com,TKT-013930,Late Delivery,4
user_30e15d76@gmail.com,TKT-013931,Damaged Item,1
user_741996aa@gmail.com,TKT-013932,Late Delivery,2
user_50c129f1@gmail.com,TKT-013933,Damaged Item,2
user_508bf6f5@gmail.com,TKT-013934,Late Delivery,5
user_bfb0780e@gmail.com,TKT-013935,Late Delivery,5
user_2e8c309e@gmail.com,TKT-013936,Damaged Item,1
user_98262425@gmail.com,TKT-013937,Damaged Item,2
user_4b0248ab@gmail.com,TKT-013938,Damaged Item,3
user_0036d365@gmail.com,TKT-013939,Late Delivery,5
user_91a3e331@gmail.com,TKT-013940,Late Delivery,5
user_1134477e@gmail.com,TKT-013941,Damaged Item,5
user_0f051b1f@gmail.com,TKT-013942,Late Delivery,4
user_1822afc4@gmail.com,TKT-013943,Damaged Item,2
user_ae79bfbd@gmail.com,TKT-013944,Late Delivery,2
user_c73b83c0@gmail.com,TKT-013945,Damaged Item,3
user_9c64e6a5@gmail.com,TKT-013946,Late Delivery,1
user_c09226be@gmail.com,TKT-013947,Damaged Item,2
user_46958f70@gmail.com,TKT-013948,Damaged Item,5
user_20dfefdb@gmail.com,TKT-013949,Damaged Item,4
user_b7299dac@gmail.com,TKT-013950,Damaged Item,5
user_5876dd2e@gmail.com,TKT-013951,Late Delivery,4
user_37aa16c6@gmail.com,TKT-013952,Late Delivery,1
user_61baa5b6@gmail.com,TKT-013953,Damaged Item,1
user_f52251e2@gmail.com,TKT-013954,Late Delivery,5
user_81d61a96@gmail.com,TKT-013955,Damaged Item,2
user_bf6230fc@gmail.com,TKT-013956,Late Delivery,2
user_8941275a@gmail.com,TKT-013957,Damaged Item,3
user_272ae7c6@gmail.com,TKT-013958,Late Delivery,5
user_429063f5@gmail.com,TKT-013959,Damaged Item,2
user_f51fa758@gmail.com,TKT-013960,Damaged Item,1
user_cb5deeee@gmail.com,TKT-013961,Damaged Item,5
user_aaac1968@gmail.com,TKT-013962,Damaged Item,4
user_bc274d80@gmail.com,TKT-013963,Late Delivery,3
user_ca0d0316@gmail.com,TKT-013964,Late Delivery,2
user_59902a45@gmail.com,TKT-013965,Damaged Item,1
user_0ef5fe2f@gmail.com,TKT-013966,Damaged Item,2
user_a63ecede@gmail.com,TKT-013967,Late Delivery,5
user_99b9a3a3@gmail.com,TKT-013968,Damaged Item,5
user_0aa7d3df@gmail.com,TKT-013969,Damaged Item,5
user_49343026@gmail.com,TKT-013970,Damaged Item,4
user_3bee21d3@gmail.com,TKT-013971,Damaged Item,2
user_a3bb8256@gmail.com,TKT-013972,Damaged Item,2
user_f1435f31@gmail.com,TKT-013973,Damaged Item,1
user_6a3edb30@gmail.com,TKT-013974,Damaged Item,4
user_d3bc2a31@gmail.com,TKT-013975,Late Delivery,2
user_7ae8ff48@gmail.com,TKT-013976,Damaged Item,1
user_f53946a0@gmail.com,TKT-013977,Late Delivery,2
user_342f97d3@gmail.com,TKT-013978,Late Delivery,4
user_c9f6a5d9@gmail.com,TKT-013979,Late Delivery,5
user_af909ac0@gmail.com,TKT-013980,Late Delivery,1
user_143bc1bf@gmail.com,TKT-013981,Late Delivery,5
user_caa25545@gmail.com,TKT-013982,Damaged Item,2
user_525b8e6f@gmail.com,TKT-013983,Late Delivery,4
user_378e6278@gmail.com,TKT-013984,Late Delivery,5
user_7bb54095@gmail.com,TKT-013985,Damaged Item,5
user_24991604@gmail.com,TKT-013986,Late Delivery,1
user_0601f1fd@gmail.com,TKT-013987,Damaged Item,1
user_041d8c41@gmail.com,TKT-013988,Late Delivery,2
user_28624b82@gmail.com,TKT-013989,Damaged Item,4
user_6623d031@gmail.com,TKT-013990,Late Delivery,5
user_c8eb59df@gmail.com,TKT-013991,Damaged Item,2
user_62258455@gmail.com,TKT-013992,Late Delivery,2
user_2f9df712@gmail.com,TKT-013993,Damaged Item,3
user_2c1a6c11@gmail.com,TKT-013994,Damaged Item,3
user_9618466f@gmail.com,TKT-013995,Damaged Item,5
user_235baa60@gmail.com,TKT-013996,Late Delivery,5
user_bf6d0f7a@gmail.com,TKT-013997,Damaged Item,3
user_5d142366@gmail.com,TKT-013998,Late Delivery,1
user_29e0c2f4@gmail.com,TKT-013999,Late Delivery,2
user_3cc7b3b6@gmail.com,TKT-014000,Damaged Item,3
user_0608b94d@gmail.com,TKT-014001,Damaged Item,2
user_b3946ebe@gmail.com,TKT-014002,Late Delivery,2
user_914a93f3@gmail.com,TKT-014003,Damaged Item,1
user_6461d480@gmail.com,TKT-014004,Damaged Item,1
user_6874056f@gmail.com,TKT-014005,Damaged Item,4
user_31d13f2c@gmail.com,TKT-014006,Damaged Item,5
user_84108894@gmail.com,TKT-014007,Damaged Item,5
user_bc394684@gmail.com,TKT-014008,Damaged Item,2
user_9fb1578f@gmail.com,TKT-014009,Damaged Item,5
user_1ae047b6@gmail.com,TKT-014010,Damaged Item,2
user_e687e446@gmail.com,TKT-014011,Damaged Item,1
user_a545b396@gmail.com,TKT-014012,Late Delivery,4
user_97c6ed7a@gmail.com,TKT-014013,Late Delivery,1
user_ab0dbb47@gmail.com,TKT-014014,Damaged Item,4
user_c54c9104@gmail.com,TKT-014015,Late Delivery,2
user_a9d935a8@gmail.com,TKT-014016,Damaged Item,5
user_966506d1@gmail.com,TKT-014017,Damaged Item,5
user_46a37291@gmail.com,TKT-014018,Late Delivery,4
user_24fa27d8@gmail.com,TKT-014019,Damaged Item,2
user_f92e66c0@gmail.com,TKT-014020,Damaged Item,2
user_40df7740@gmail.com,TKT-014021,Damaged Item,5
user_64f478ef@gmail.com,TKT-014022,Damaged Item,1
user_0b2d0021@gmail.com,TKT-014023,Late Delivery,2
user_138d82ea@gmail.com,TKT-014024,Late Delivery,2
user_4b27ed52@gmail.com,TKT-014025,Late Delivery,5
user_9f3399c0@gmail.com,TKT-014026,Damaged Item,3
user_5aef2622@gmail.com,TKT-014027,Late Delivery,2
user_76fe97f5@gmail.com,TKT-014028,Damaged Item,2
user_38cb0005@gmail.com,TKT-014029,Late Delivery,3
user_f886a3f4@gmail.com,TKT-014030,Damaged Item,2
user_28fd13ff@gmail.com,TKT-014031,Late Delivery,3
user_2280ecb8@gmail.com,TKT-014032,Late Delivery,5
user_af3d2f0a@gmail.com,TKT-014033,Late Delivery,2
user_22cc1662@gmail.com,TKT-014034,Late Delivery,5
user_e773a42b@gmail.com,TKT-014035,Late Delivery,4
user_f9db64ee@gmail.com,TKT-014036,Late Delivery,3
user_d38553a9@gmail.com,TKT-014037,Late Delivery,5
user_d5f0cd2e@gmail.com,TKT-014038,Damaged Item,5
user_a5696036@gmail.com,TKT-014039,Late Delivery,5
user_b49bce56@gmail.com,TKT-014040,Late Delivery,3
user_bf8679a3@gmail.com,TKT-014041,Damaged Item,3
user_aa651633@gmail.com,TKT-014042,Damaged Item,5
user_8cf5e0d2@gmail.com,TKT-014043,Damaged Item,2
user_941816bc@gmail.com,TKT-014044,Late Delivery,3
user_0fc683d2@gmail.com,TKT-014045,Late Delivery,3
user_a6768d90@gmail.com,TKT-014046,Late Delivery,3
user_683cda19@gmail.com,TKT-014047,Late Delivery,4
user_e060ce3f@gmail.com,TKT-014048,Damaged Item,2
user_a4d88b87@gmail.com,TKT-014049,Damaged Item,2
user_3fa626c4@gmail.com,TKT-014050,Damaged Item,1
user_bc624479@gmail.com,TKT-014051,Damaged Item,2
user_9b05e01e@gmail.com,TKT-014052,Late Delivery,2
user_64b02231@gmail.com,TKT-014053,Damaged Item,2
user_8ad49876@gmail.com,TKT-014054,Late Delivery,1
user_98890522@gmail.com,TKT-014055,Late Delivery,2
user_178e608a@gmail.com,TKT-014056,Late Delivery,3
user_32dfc89d@gmail.com,TKT-014057,Late Delivery,2
user_e2b52947@gmail.com,TKT-014058,Late Delivery,3
user_4cc93c73@gmail.com,TKT-014059,Late Delivery,4
user_aa8c9325@gmail.com,TKT-014060,Late Delivery,4
user_98e0d0b8@gmail.com,TKT-014061,Late Delivery,1
user_31b9951a@gmail.com,TKT-014062,Late Delivery,4
user_fc0daebc@gmail.com,TKT-014063,Late Delivery,4
user_c6210e4c@gmail.com,TKT-014064,Late Delivery,3
user_e43bc7bb@gmail.com,TKT-014065,Damaged Item,1
user_669e24f5@gmail.com,TKT-014066,Late Delivery,1
user_0a576c74@gmail.com,TKT-014067,Damaged Item,2
user_9fd7cea2@gmail.com,TKT-014068,Damaged Item,5
user_2617bd3a@gmail.com,TKT-014069,Damaged Item,2
user_db78aba9@gmail.com,TKT-014070,Damaged Item,5
user_e3ed1546@gmail.com,TKT-014071,Late Delivery,4
user_5e93dc06@gmail.com,TKT-014072,Late Delivery,4
user_8869acc4@gmail.com,TKT-014073,Late Delivery,5
user_e9afee56@gmail.com,TKT-014074,Damaged Item,4
user_63ff0bab@gmail.com,TKT-014075,Late Delivery,3
user_e84b5b35@gmail.com,TKT-014076,Damaged Item,2
user_63ec4c57@gmail.com,TKT-014077,Late Delivery,1
user_3e93e73c@gmail.com,TKT-014078,Late Delivery,5
user_2ab9d099@gmail.com,TKT-014079,Damaged Item,5
user_7019c995@gmail.com,TKT-014080,Damaged Item,2
user_4fc3b2dd@gmail.com,TKT-014081,Late Delivery,4
user_3d86b969@gmail.com,TKT-014082,Damaged Item,1
user_f27d5843@gmail.com,TKT-014083,Late Delivery,2
user_cabab8c4@gmail.com,TKT-014084,Late Delivery,3
user_97bd2bc9@gmail.com,TKT-014085,Late Delivery,2
user_17c8adc4@gmail.com,TKT-014086,Late Delivery,1
user_0055bbb9@gmail.com,TKT-014087,Late Delivery,2
user_b153a9c1@gmail.com,TKT-014088,Late Delivery,3
user_177c7259@gmail.com,TKT-014089,Late Delivery,5
user_407a0311@gmail.com,TKT-014090,Late Delivery,1
user_9d7fc38b@gmail.com,TKT-014091,Damaged Item,4
user_058d6b83@gmail.com,TKT-014092,Damaged Item,3
user_6bc5701f@gmail.com,TKT-014093,Late Delivery,2
user_34f681f8@gmail.com,TKT-014094,Late Delivery,4
user_0472523e@gmail.com,TKT-014095,Late Delivery,1
user_2a6f5b4f@gmail.com,TKT-014096,Late Delivery,4
user_9c79acd7@gmail.com,TKT-014097,Damaged Item,5
user_2ea58000@gmail.com,TKT-014098,Damaged Item,3
user_084d29b9@gmail.com,TKT-014099,Late Delivery,1
user_75809419@gmail.com,TKT-014100,Damaged Item,3
user_56ddec1a@gmail.com,TKT-014101,Damaged Item,4
user_abe40090@gmail.com,TKT-014102,Damaged Item,5
user_22402241@gmail.com,TKT-014103,Damaged Item,4
user_16596116@gmail.com,TKT-014104,Late Delivery,5
user_c1d5c8a2@gmail.com,TKT-014105,Damaged Item,4
user_52b884c8@gmail.com,TKT-014106,Late Delivery,5
user_c972f4b6@gmail.com,TKT-014107,Damaged Item,2
user_ca29927a@gmail.com,TKT-014108,Damaged Item,2
user_f58d944f@gmail.com,TKT-014109,Damaged Item,5
user_5528e8c8@gmail.com,TKT-014110,Damaged Item,1
user_41e373f8@gmail.com,TKT-014111,Late Delivery,5
user_7d065752@gmail.com,TKT-014112,Late Delivery,1
user_cfb59d78@gmail.com,TKT-014113,Late Delivery,5
user_f8aeec5f@gmail.com,TKT-014114,Late Delivery,1
user_7f84cd18@gmail.com,TKT-014115,Damaged Item,1
user_f2ad71ca@gmail.com,TKT-014116,Late Delivery,4
user_c1c2d7e2@gmail.com,TKT-014117,Damaged Item,3
user_139d16a5@gmail.com,TKT-014118,Damaged Item,3
user_a75acaa5@gmail.com,TKT-014119,Late Delivery,4
user_89ec7229@gmail.com,TKT-014120,Damaged Item,5
user_9062e919@gmail.com,TKT-014121,Late Delivery,3
user_1edfe222@gmail.com,TKT-014122,Late Delivery,4
user_62723280@gmail.com,TKT-014123,Late Delivery,4
user_fe2a29c7@gmail.com,TKT-014124,Late Delivery,1
user_fe9f91b1@gmail.com,TKT-014125,Late Delivery,3
user_b3464ccd@gmail.com,TKT-014126,Late Delivery,5
user_5d1fddfd@gmail.com,TKT-014127,Late Delivery,1
user_98e82262@gmail.com,TKT-014128,Late Delivery,4
user_de7463ee@gmail.com,TKT-014129,Late Delivery,1
user_a8f046bf@gmail.com,TKT-014130,Late Delivery,5
user_903fbb42@gmail.com,TKT-014131,Late Delivery,2
user_0f990bdf@gmail.com,TKT-014132,Damaged Item,1
user_8e0aa724@gmail.com,TKT-014133,Damaged Item,2
user_2f470723@gmail.com,TKT-014134,Damaged Item,5
user_9df70293@gmail.com,TKT-014135,Late Delivery,4
user_074f6402@gmail.com,TKT-014136,Late Delivery,4
user_4990cf09@gmail.com,TKT-014137,Damaged Item,4
user_ba16203b@gmail.com,TKT-014138,Late Delivery,2
user_b88061f1@gmail.com,TKT-014139,Damaged Item,5
user_4e7d9079@gmail.com,TKT-014140,Damaged Item,2
user_e0c67c09@gmail.com,TKT-014141,Late Delivery,5
user_69ff0dc7@gmail.com,TKT-014142,Late Delivery,5
user_ec696969@gmail.com,TKT-014143,Damaged Item,3
user_3c606e4a@gmail.com,TKT-014144,Damaged Item,2
user_45e1383f@gmail.com,TKT-014145,Damaged Item,3
user_ac43eb57@gmail.com,TKT-014146,Late Delivery,3
user_1b7d1eef@gmail.com,TKT-014147,Late Delivery,3
user_695a6fa8@gmail.com,TKT-014148,Late Delivery,4
user_6cff9b48@gmail.com,TKT-014149,Late Delivery,1
user_a26111a9@gmail.com,TKT-014150,Damaged Item,5
user_93a5ea38@gmail.com,TKT-014151,Damaged Item,5
user_d1c73ffb@gmail.com,TKT-014152,Late Delivery,2
user_f6b425b2@gmail.com,TKT-014153,Late Delivery,5
user_5b2f6d16@gmail.com,TKT-014154,Late Delivery,2
user_ecc09451@gmail.com,TKT-014155,Late Delivery,1
user_62d04de2@gmail.com,TKT-014156,Damaged Item,1
user_8488e3d7@gmail.com,TKT-014157,Damaged Item,3
user_e6db21b8@gmail.com,TKT-014158,Late Delivery,3
user_52807981@gmail.com,TKT-014159,Damaged Item,5
user_f165288d@gmail.com,TKT-014160,Late Delivery,4
user_5642d883@gmail.com,TKT-014161,Late Delivery,5
user_b893abab@gmail.com,TKT-014162,Damaged Item,2
user_383d3467@gmail.com,TKT-014163,Damaged Item,2
user_eecc7a9a@gmail.com,TKT-014164,Damaged Item,2
user_7a502c12@gmail.com,TKT-014165,Late Delivery,1
user_c19ebf31@gmail.com,TKT-014166,Late Delivery,5
user_6c91e6dd@gmail.com,TKT-014167,Damaged Item,1
user_0f436e73@gmail.com,TKT-014168,Late Delivery,5
user_314579e5@gmail.com,TKT-014169,Late Delivery,3
user_5c9f8b7a@gmail.com,TKT-014170,Late Delivery,3
user_edb2ea73@gmail.com,TKT-014171,Late Delivery,1
user_1c3d71e4@gmail.com,TKT-014172,Damaged Item,3
user_16fd891b@gmail.com,TKT-014173,Damaged Item,1
user_152c170d@gmail.com,TKT-014174,Damaged Item,1
user_4ef5a0b8@gmail.com,TKT-014175,Damaged Item,5
user_d502ffba@gmail.com,TKT-014176,Late Delivery,4
user_89fe78ab@gmail.com,TKT-014177,Damaged Item,2
user_f5f3d8ad@gmail.com,TKT-014178,Late Delivery,5
user_47c9f615@gmail.com,TKT-014179,Damaged Item,1
user_97775165@gmail.com,TKT-014180,Damaged Item,3
user_272cc626@gmail.com,TKT-014181,Late Delivery,4
user_c2eaa58a@gmail.com,TKT-014182,Late Delivery,2
user_487b4ea5@gmail.com,TKT-014183,Damaged Item,2
user_c64b0bf5@gmail.com,TKT-014184,Late Delivery,4
user_c18a1bfb@gmail.com,TKT-014185,Damaged Item,4
user_8d8d6c9c@gmail.com,TKT-014186,Damaged Item,5
user_d22c8aa9@gmail.com,TKT-014187,Damaged Item,4
user_e5ec513f@gmail.com,TKT-014188,Damaged Item,4
user_b1c4e0a8@gmail.com,TKT-014189,Damaged Item,3
user_79aaa402@gmail.com,TKT-014190,Late Delivery,4
user_09281314@gmail.com,TKT-014191,Late Delivery,4
user_a42b40d3@gmail.com,TKT-014192,Late Delivery,3
user_e98361dd@gmail.com,TKT-014193,Late Delivery,3
user_e5f5af64@gmail.com,TKT-014194,Late Delivery,4
user_f25dbe47@gmail.com,TKT-014195,Damaged Item,5
user_cf9361b2@gmail.com,TKT-014196,Late Delivery,2
user_0f2fe469@gmail.com,TKT-014197,Damaged Item,4
user_67045ba7@gmail.com,TKT-014198,Late Delivery,2
user_daebae32@gmail.com,TKT-014199,Damaged Item,2
user_32b1804e@gmail.com,TKT-014200,Damaged Item,1
user_258c1c4c@gmail.com,TKT-014201,Late Delivery,1
user_64f4bd3f@gmail.com,TKT-014202,Late Delivery,2
user_f9e38bdf@gmail.com,TKT-014203,Damaged Item,2
user_a4297e88@gmail.com,TKT-014204,Damaged Item,1
user_76ad0d32@gmail.com,TKT-014205,Damaged Item,1
user_6c930b79@gmail.com,TKT-014206,Damaged Item,1
user_9fa5bc89@gmail.com,TKT-014207,Late Delivery,2
user_6ce36619@gmail.com,TKT-014208,Late Delivery,3
user_26b10452@gmail.com,TKT-014209,Damaged Item,3
user_7a34800f@gmail.com,TKT-014210,Damaged Item,1
user_5b40b6d0@gmail.com,TKT-014211,Damaged Item,2
user_00cd1ffd@gmail.com,TKT-014212,Damaged Item,5
user_be8ad3c7@gmail.com,TKT-014213,Damaged Item,5
user_106abb15@gmail.com,TKT-014214,Late Delivery,3
user_da4f111c@gmail.com,TKT-014215,Late Delivery,2
user_d209b4f4@gmail.com,TKT-014216,Damaged Item,5
user_4c05f8d6@gmail.com,TKT-014217,Damaged Item,5
user_e7b519e3@gmail.com,TKT-014218,Late Delivery,4
user_af9cbc9f@gmail.com,TKT-014219,Damaged Item,1
user_024bc6c3@gmail.com,TKT-014220,Late Delivery,2
user_7d01a35b@gmail.com,TKT-014221,Late Delivery,4
user_951e43ac@gmail.com,TKT-014222,Late Delivery,1
user_f9c795b3@gmail.com,TKT-014223,Damaged Item,4
user_a13ea506@gmail.com,TKT-014224,Damaged Item,5
user_8ebba279@gmail.com,TKT-014225,Late Delivery,2
user_79ca1736@gmail.com,TKT-014226,Damaged Item,4
user_1240e816@gmail.com,TKT-014227,Damaged Item,3
user_dd460383@gmail.com,TKT-014228,Late Delivery,5
user_7b908adf@gmail.com,TKT-014229,Late Delivery,2
user_b47ab9a3@gmail.com,TKT-014230,Late Delivery,5
user_d38578ec@gmail.com,TKT-014231,Damaged Item,1
user_6d95b585@gmail.com,TKT-014232,Late Delivery,5
user_ff3bcc94@gmail.com,TKT-014233,Late Delivery,5
user_10a89d15@gmail.com,TKT-014234,Late Delivery,4
user_85e2c623@gmail.com,TKT-014235,Damaged Item,1
user_9ca1922f@gmail.com,TKT-014236,Damaged Item,2
user_b35290b3@gmail.com,TKT-014237,Damaged Item,4
user_33e879b6@gmail.com,TKT-014238,Late Delivery,4
user_3e34c4d5@gmail.com,TKT-014239,Damaged Item,1
user_c2357995@gmail.com,TKT-014240,Damaged Item,3
user_e8b5c3a5@gmail.com,TKT-014241,Damaged Item,4
user_3b6ea5cd@gmail.com,TKT-014242,Damaged Item,5
user_e6d4f499@gmail.com,TKT-014243,Damaged Item,3
user_45b9b6b4@gmail.com,TKT-014244,Damaged Item,3
user_2b662952@gmail.com,TKT-014245,Damaged Item,5
user_d242c2a3@gmail.com,TKT-014246,Late Delivery,4
user_7a944cac@gmail.com,TKT-014247,Late Delivery,3
user_dd1e9538@gmail.com,TKT-014248,Damaged Item,5
user_4f406165@gmail.com,TKT-014249,Damaged Item,1
user_6bb535b0@gmail.com,TKT-014250,Late Delivery,5
user_4df708ca@gmail.com,TKT-014251,Late Delivery,5
user_6f2c6963@gmail.com,TKT-014252,Late Delivery,2
user_f7d76bf3@gmail.com,TKT-014253,Damaged Item,2
user_d1056d68@gmail.com,TKT-014254,Damaged Item,1
user_9a70db67@gmail.com,TKT-014255,Late Delivery,2
user_b72e2e69@gmail.com,TKT-014256,Damaged Item,1
user_c5159b99@gmail.com,TKT-014257,Damaged Item,4
user_40766627@gmail.com,TKT-014258,Damaged Item,4
user_f58a61a7@gmail.com,TKT-014259,Late Delivery,2
user_88cea4dd@gmail.com,TKT-014260,Damaged Item,5
user_ecb9584f@gmail.com,TKT-014261,Damaged Item,5
user_054151a8@gmail.com,TKT-014262,Damaged Item,2
user_ffb1cf57@gmail.com,TKT-014263,Late Delivery,1
user_34246812@gmail.com,TKT-014264,Damaged Item,3
user_29a320c6@gmail.com,TKT-014265,Damaged Item,2
user_745debb9@gmail.com,TKT-014266,Damaged Item,2
user_cf0a46b5@gmail.com,TKT-014267,Late Delivery,5
user_453ce07f@gmail.com,TKT-014268,Late Delivery,1
user_0a522b4a@gmail.com,TKT-014269,Damaged Item,4
user_7eb7b405@gmail.com,TKT-014270,Late Delivery,3
user_cd22bf5d@gmail.com,TKT-014271,Late Delivery,2
user_1cdde997@gmail.com,TKT-014272,Late Delivery,3
user_31574666@gmail.com,TKT-014273,Late Delivery,4
user_f60f4abe@gmail.com,TKT-014274,Damaged Item,2
user_d4798889@gmail.com,TKT-014275,Damaged Item,2
user_383fa1a7@gmail.com,TKT-014276,Damaged Item,2
user_31a2c586@gmail.com,TKT-014277,Damaged Item,4
user_90ec0fac@gmail.com,TKT-014278,Damaged Item,5
user_2d8319d3@gmail.com,TKT-014279,Late Delivery,2
user_7e81d7c5@gmail.com,TKT-014280,Damaged Item,1
user_9b2a6a60@gmail.com,TKT-014281,Damaged Item,4
user_aebb2db7@gmail.com,TKT-014282,Late Delivery,1
user_658d2030@gmail.com,TKT-014283,Late Delivery,5
user_0dfa4719@gmail.com,TKT-014284,Late Delivery,3
user_d43c1a4a@gmail.com,TKT-014285,Damaged Item,4
user_3c77115c@gmail.com,TKT-014286,Damaged Item,5
user_915576ac@gmail.com,TKT-014287,Damaged Item,3
user_e8798977@gmail.com,TKT-014288,Damaged Item,3
user_ea1911ed@gmail.com,TKT-014289,Damaged Item,1
user_1ad20cb2@gmail.com,TKT-014290,Damaged Item,5
user_38da585f@gmail.com,TKT-014291,Damaged Item,1
user_05f1259e@gmail.com,TKT-014292,Late Delivery,5
user_9db0703d@gmail.com,TKT-014293,Late Delivery,4
user_725ce5c4@gmail.com,TKT-014294,Damaged Item,1
user_1c12d40b@gmail.com,TKT-014295,Damaged Item,1
user_25dbd169@gmail.com,TKT-014296,Damaged Item,3
user_fbba9f65@gmail.com,TKT-014297,Damaged Item,2
user_18b6ccc5@gmail.com,TKT-014298,Damaged Item,3
user_ec14a996@gmail.com,TKT-014299,Damaged Item,3
user_c1299d63@gmail.com,TKT-014300,Late Delivery,5
user_160323ca@gmail.com,TKT-014301,Damaged Item,1
user_3d7180d5@gmail.com,TKT-014302,Late Delivery,2
user_709c4c5e@gmail.com,TKT-014303,Damaged Item,3
user_11764059@gmail.com,TKT-014304,Late Delivery,3
user_5cdf4ac6@gmail.com,TKT-014305,Late Delivery,3
user_01b51b6c@gmail.com,TKT-014306,Late Delivery,3
user_965d7028@gmail.com,TKT-014307,Damaged Item,1
user_271e1c62@gmail.com,TKT-014308,Damaged Item,2
user_9cf09239@gmail.com,TKT-014309,Damaged Item,1
user_4322133a@gmail.com,TKT-014310,Damaged Item,1
user_c8ab2920@gmail.com,TKT-014311,Damaged Item,2
user_0a677802@gmail.com,TKT-014312,Damaged Item,5
user_6d188e1f@gmail.com,TKT-014313,Late Delivery,5
user_6293fb0f@gmail.com,TKT-014314,Damaged Item,1
user_3e9cbbcb@gmail.com,TKT-014315,Damaged Item,1
user_89bb292c@gmail.com,TKT-014316,Damaged Item,3
user_c5f8601f@gmail.com,TKT-014317,Late Delivery,2
user_5e0fce51@gmail.com,TKT-014318,Late Delivery,3
user_933a3c34@gmail.com,TKT-014319,Damaged Item,3
user_a1989400@gmail.com,TKT-014320,Late Delivery,2
user_eb8ace06@gmail.com,TKT-014321,Late Delivery,3
user_2fda187c@gmail.com,TKT-014322,Damaged Item,4
user_78bef034@gmail.com,TKT-014323,Damaged Item,2
user_0ba0cdb0@gmail.com,TKT-014324,Damaged Item,1
user_9eafb0c3@gmail.com,TKT-014325,Late Delivery,3
user_4eda428a@gmail.com,TKT-014326,Damaged Item,3
user_1d66d18a@gmail.com,TKT-014327,Damaged Item,3
user_ebf6590e@gmail.com,TKT-014328,Damaged Item,5
user_35473cbe@gmail.com,TKT-014329,Late Delivery,5
user_210027da@gmail.com,TKT-014330,Damaged Item,1
user_b80d046e@gmail.com,TKT-014331,Late Delivery,4
user_4f4d2fe2@gmail.com,TKT-014332,Damaged Item,3
user_6665cb7b@gmail.com,TKT-014333,Damaged Item,2
user_0e978f66@gmail.com,TKT-014334,Late Delivery,2
user_7c698527@gmail.com,TKT-014335,Damaged Item,5
user_75c7cb40@gmail.com,TKT-014336,Late Delivery,1
user_9a76f076@gmail.com,TKT-014337,Damaged Item,5
user_45c30049@gmail.com,TKT-014338,Damaged Item,2
user_bcd14224@gmail.com,TKT-014339,Damaged Item,5
user_a99c12c9@gmail.com,TKT-014340,Damaged Item,2
user_d03ab824@gmail.com,TKT-014341,Late Delivery,5
user_48e6f23a@gmail.com,TKT-014342,Damaged Item,3
user_f310da55@gmail.com,TKT-014343,Damaged Item,1
user_98d82fd3@gmail.com,TKT-014344,Damaged Item,3
user_98133dfc@gmail.com,TKT-014345,Late Delivery,4
user_3f196483@gmail.com,TKT-014346,Damaged Item,3
user_c09cafb6@gmail.com,TKT-014347,Damaged Item,2
user_b51e63fc@gmail.com,TKT-014348,Damaged Item,3
user_0025795d@gmail.com,TKT-014349,Late Delivery,3
user_3f9ff8f1@gmail.com,TKT-014350,Damaged Item,3
user_94ece845@gmail.com,TKT-014351,Late Delivery,3
user_c98507c3@gmail.com,TKT-014352,Damaged Item,1
user_bb361861@gmail.com,TKT-014353,Damaged Item,1
user_39bc44c5@gmail.com,TKT-014354,Damaged Item,4
user_d6b4fa23@gmail.com,TKT-014355,Damaged Item,5
user_b14ef688@gmail.com,TKT-014356,Late Delivery,3
user_83176537@gmail.com,TKT-014357,Late Delivery,4
user_ed788f08@gmail.com,TKT-014358,Damaged Item,2
user_dca8f21f@gmail.com,TKT-014359,Late Delivery,2
user_afcbb3bd@gmail.com,TKT-014360,Damaged Item,2
user_0d79d8d0@gmail.com,TKT-014361,Damaged Item,3
user_255eddad@gmail.com,TKT-014362,Late Delivery,1
